Member id,SEC,FEH,MT,SEX,AGE,EDU,HS,CHILD,CS,Affluence Index,No. of Brands,Brand Runs,Total Volume,No. of  Trans,Value,Trans / Brand Runs,Vol/Tran,Avg. Price ,Pur Vol No Promo - %,Pur Vol Promo 6 %,Pur Vol Other Promo %,"Br. Cd. 57, 144",Br. Cd. 55,Br. Cd. 272,Br. Cd. 286,Br. Cd. 24,Br. Cd. 481,Br. Cd. 352,Br. Cd. 5,Others 999,Pr Cat 1,Pr Cat 2,Pr Cat 3,Pr Cat 4,PropCat 5,PropCat 6,PropCat 7,PropCat 8,PropCat 9,PropCat 10,PropCat 11,PropCat 12,PropCat 13,PropCat 14,PropCat 15
1125190,1,1,10,2,4,5,4,4,1,39,3,20,6175,46,1060,2.3,134.24,17.17,96.40%,3.60%,0.00%,0.00%,0.00%,31.60%,0.00%,9.70%,0.00%,0.00%,0.00%,58.70%,58.70%,41.30%,0.00%,0.00%,11.30%,7.30%,1.20%,59.10%,9.70%,1.60%,0.00%,0.00%,9.70%,0.00%,0.00%
1125280,3,0,0,0,4,0,0,5,0,0,1,2,375,2,30,1,187.5,8,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,20.00%,0.00%,0.00%,80.00%,80.00%,0.00%,20.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
1125470,1,1,10,2,4,4,4,4,2,29,4,20,8125,30,965.5,1.5,270.83,11.88,96.30%,0.00%,3.70%,0.00%,0.00%,1.80%,3.70%,2.80%,0.00%,0.00%,0.00%,91.70%,22.80%,77.20%,0.00%,0.00%,52.60%,29.20%,0.00%,1.80%,13.50%,0.00%,0.00%,0.00%,2.80%,0.00%,0.00%
1125480,3,1,4,1,4,5,2,4,1,8,3,11,5600,21,812,1.91,266.67,14.5,89.30%,5.40%,5.40%,35.70%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,5.40%,58.90%,61.60%,38.40%,0.00%,0.00%,41.10%,5.40%,2.70%,45.50%,5.40%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
1125510,2,1,19,2,4,1,3,4,1,29,5,12,13850,25,1580,2.08,554,11.41,100.00%,0.00%,0.00%,52.00%,2.20%,0.00%,0.00%,1.10%,0.00%,4.30%,0.00%,40.40%,11.20%,86.60%,2.20%,0.00%,82.30%,0.00%,4.30%,0.00%,1.40%,5.40%,0.00%,3.20%,1.10%,2.20%,0.00%
1125790,3,3,6,2,2,6,4,2,1,25,3,14,9800,28,1264,2,350,12.9,93.60%,2.30%,4.10%,62.00%,0.00%,0.00%,0.00%,0.00%,7.70%,0.00%,0.00%,30.40%,29.10%,70.90%,0.00%,0.00%,76.30%,0.00%,2.30%,4.60%,8.20%,1.00%,7.70%,0.00%,0.00%,0.00%,0.00%
1125840,2,3,10,2,4,4,5,4,2,18,2,11,14050,18,1031.5,1.64,780.56,7.34,96.80%,0.00%,3.20%,0.00%,54.40%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,45.60%,0.00%,32.70%,67.30%,0.00%,7.10%,34.20%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,58.70%,0.00%
1125910,3,3,10,2,4,4,5,3,1,23,1,15,5225,19,582,1.27,275,11.14,79.40%,16.30%,4.30%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,84.70%,11.50%,0.00%,3.80%,61.20%,20.10%,14.40%,0.00%,0.00%,0.00%,0.00%,4.30%,0.00%,0.00%,0.00%
1130020,3,1,4,2,4,4,1,4,0,12,3,19,4325,30,469.25,1.58,144.17,10.85,97.70%,0.00%,2.30%,27.70%,0.00%,0.00%,0.00%,1.70%,0.00%,0.00%,0.00%,70.50%,17.30%,67.10%,5.20%,10.40%,67.10%,0.00%,0.00%,10.40%,13.90%,0.00%,0.00%,1.70%,1.70%,5.20%,0.00%
1134090,1,3,5,2,3,4,5,2,1,19,2,16,9100,19,1513.5,1.19,478.95,16.63,96.70%,0.00%,3.30%,8.80%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,91.20%,50.00%,50.00%,0.00%,0.00%,31.30%,0.00%,0.00%,6.90%,0.00%,0.00%,0.00%,0.00%,35.70%,0.00%,26.10%
1135050,2,1,13,2,4,6,5,1,1,16,6,23,20400,55,2404,2.39,370.91,11.78,91.30%,1.00%,7.70%,32.80%,0.00%,0.00%,1.00%,0.00%,3.30%,20.10%,12.10%,30.60%,17.80%,78.80%,2.00%,1.50%,50.20%,19.10%,24.50%,0.00%,0.50%,0.00%,3.30%,0.40%,0.00%,2.00%,0.00%
1135150,1,3,10,2,2,5,5,3,1,25,3,27,10345,47,1262.5,1.74,220.11,12.2,84.10%,6.50%,9.40%,58.70%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.70%,40.60%,25.10%,67.20%,0.00%,7.70%,78.30%,4.30%,8.00%,5.10%,1.00%,1.40%,0.00%,0.70%,0.00%,0.00%,1.20%
1135240,1,0,0,0,2,0,0,5,0,0,2,10,3750,13,495,1.3,288.46,13.2,100.00%,0.00%,0.00%,16.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,84.00%,92.00%,0.00%,0.00%,8.00%,88.00%,0.00%,0.00%,12.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
1135320,1,0,0,0,1,0,0,5,0,0,2,2,1300,2,200,1,650,15.38,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,30.80%,0.00%,69.20%,69.20%,30.80%,0.00%,0.00%,0.00%,69.20%,30.80%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
1137070,3,3,10,2,4,5,4,4,1,36,6,35,20025,52,2638.5,1.49,385.1,13.18,76.20%,5.50%,18.40%,36.00%,0.00%,1.10%,0.00%,0.70%,0.00%,6.50%,1.10%,54.60%,41.70%,53.40%,0.00%,4.90%,60.90%,1.10%,11.70%,8.90%,11.50%,4.00%,0.00%,0.00%,0.70%,0.00%,1.10%
1137150,2,0,0,0,3,0,0,5,0,0,5,13,7525,16,1446,1.23,470.31,19.22,86.70%,8.00%,5.30%,6.00%,0.00%,17.90%,8.00%,3.00%,0.00%,0.00%,0.00%,65.10%,56.10%,43.90%,0.00%,0.00%,14.00%,0.00%,0.00%,69.80%,0.00%,13.30%,0.00%,0.00%,3.00%,0.00%,0.00%
1137510,2,3,10,2,4,5,3,4,1,17,5,16,18625,35,2391.5,2.19,532.14,12.84,100.00%,0.00%,0.00%,2.40%,1.60%,10.90%,0.00%,2.40%,0.00%,0.00%,0.00%,82.70%,4.80%,93.60%,1.60%,0.00%,2.40%,81.90%,0.80%,10.90%,0.00%,0.00%,0.00%,0.00%,2.40%,1.60%,0.00%
1137580,1,1,9,2,4,7,2,4,1,14,5,17,7700,30,1304.5,1.76,256.67,16.94,97.10%,0.00%,2.90%,32.80%,0.00%,20.50%,0.00%,3.90%,0.00%,11.70%,0.00%,31.20%,56.50%,43.50%,0.00%,0.00%,47.40%,0.00%,17.50%,31.20%,0.00%,0.00%,0.00%,0.00%,3.90%,0.00%,0.00%
1137610,3,1,10,2,1,4,4,1,1,10,6,14,8375,25,845.5,1.79,335,10.1,86.60%,13.40%,0.00%,16.70%,41.20%,13.40%,8.40%,0.00%,0.00%,0.00%,7.20%,13.10%,8.40%,50.40%,41.20%,0.00%,37.00%,7.20%,0.00%,13.40%,1.20%,0.00%,0.00%,0.00%,0.00%,41.20%,0.00%
1140060,2,1,4,2,3,5,4,2,1,21,5,28,12025,46,1340.5,1.64,261.41,11.15,90.90%,9.10%,0.00%,30.80%,0.00%,1.90%,3.30%,0.60%,0.00%,0.00%,0.00%,63.40%,37.60%,51.60%,0.00%,10.80%,64.40%,1.90%,0.00%,2.50%,23.30%,5.60%,0.00%,0.00%,0.60%,0.00%,1.70%
1140070,3,3,10,2,3,5,2,4,1,1,7,27,6425,45,744.25,1.67,142.78,11.58,95.30%,4.70%,0.00%,21.40%,21.00%,1.20%,6.20%,2.30%,0.00%,0.00%,7.00%,40.90%,30.40%,48.60%,21.00%,0.00%,62.60%,7.00%,0.00%,3.50%,0.00%,3.50%,0.00%,0.00%,2.30%,21.00%,0.00%
1140180,3,1,4,1,4,7,4,4,1,29,6,22,7150,25,913.25,1.14,286,12.77,87.80%,12.20%,0.00%,15.00%,0.00%,3.10%,4.20%,6.30%,3.10%,0.00%,0.00%,68.20%,28.30%,68.90%,0.00%,2.80%,33.60%,17.10%,2.10%,3.10%,1.00%,3.10%,3.10%,0.00%,6.30%,0.00%,30.40%
1140360,1,3,10,2,4,5,6,4,1,21,3,18,25525,32,3442.5,1.78,797.66,13.49,92.90%,4.10%,2.90%,0.00%,0.00%,0.90%,0.00%,0.00%,0.00%,4.70%,0.00%,94.40%,87.70%,11.90%,0.40%,0.00%,19.20%,0.40%,78.60%,0.90%,0.00%,0.00%,0.00%,0.00%,1.00%,0.00%,0.00%
1140480,2,3,10,2,1,7,3,4,1,22,4,20,7975,65,1479.5,3.25,122.69,18.55,100.00%,0.00%,0.00%,0.00%,0.00%,12.20%,0.00%,25.40%,3.80%,0.00%,0.00%,58.60%,61.40%,38.60%,0.00%,0.00%,0.00%,20.70%,0.90%,49.20%,0.00%,0.00%,3.80%,0.00%,25.40%,0.00%,0.00%
1140500,3,1,4,2,4,5,4,4,1,1,1,3,7500,25,2211.25,8.33,300,29.48,97.30%,2.70%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,92.00%,8.00%,0.00%,0.00%,94.00%,0.00%,6.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
1140570,1,0,0,0,3,0,0,5,0,0,3,8,3750,10,572.75,1.25,375,15.27,88.00%,12.00%,0.00%,60.00%,0.00%,0.00%,0.00%,6.00%,0.00%,0.00%,0.00%,34.00%,58.00%,36.00%,0.00%,6.00%,72.00%,0.00%,4.00%,6.00%,0.00%,12.00%,0.00%,0.00%,6.00%,0.00%,0.00%
1140670,2,1,4,2,3,5,5,4,1,15,6,30,15000,39,1951,1.3,384.62,13.01,66.70%,31.70%,1.70%,32.00%,2.00%,11.00%,2.70%,0.00%,10.00%,0.00%,0.00%,42.30%,26.30%,69.00%,2.00%,2.70%,59.30%,0.00%,1.00%,23.20%,0.00%,1.50%,10.00%,0.00%,0.00%,2.00%,3.00%
1140890,1,2,10,2,3,7,3,4,1,16,1,10,1895,10,500.5,1,189.5,26.41,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,72.30%,27.70%,0.00%,0.00%,51.50%,0.00%,0.00%,0.00%,0.00%,31.70%,0.00%,0.00%,0.00%,0.00%,16.90%
1141020,1,1,6,2,4,7,4,4,1,19,2,18,9100,41,1733,2.28,221.95,19.04,100.00%,0.00%,0.00%,0.00%,0.00%,1.60%,0.00%,0.00%,0.00%,0.00%,0.00%,98.40%,98.40%,1.60%,0.00%,0.00%,46.20%,0.00%,0.00%,53.80%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
1141110,3,0,0,0,3,0,0,5,0,0,2,4,3225,7,427.5,1.75,460.71,13.26,86.00%,14.00%,0.00%,0.00%,0.00%,34.90%,0.00%,0.00%,0.00%,0.00%,0.00%,65.10%,41.90%,58.10%,0.00%,0.00%,41.90%,0.00%,0.00%,58.10%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
1141130,1,0,0,0,3,0,0,5,0,0,4,7,4525,12,871,1.71,377.08,19.25,100.00%,0.00%,0.00%,1.70%,0.00%,0.00%,4.40%,19.90%,0.00%,0.00%,0.00%,74.00%,95.60%,4.40%,0.00%,0.00%,75.70%,0.00%,0.00%,0.00%,4.40%,0.00%,0.00%,0.00%,19.90%,0.00%,0.00%
1144060,2,3,10,2,4,5,3,4,1,26,2,3,9500,25,1026,8.33,380,10.8,85.30%,0.00%,14.70%,90.50%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,9.50%,1.10%,98.90%,0.00%,0.00%,98.90%,0.00%,0.00%,0.00%,0.00%,1.10%,0.00%,0.00%,0.00%,0.00%,0.00%
1145010,1,0,0,0,2,0,0,5,0,0,1,2,675,2,79.5,1,337.5,11.78,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,44.40%,55.60%,0.00%,0.00%,44.40%,0.00%,0.00%,55.60%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
1145120,2,1,10,2,3,5,6,3,1,14,5,29,15850,61,2040,2.1,259.84,12.87,82.50%,7.60%,9.90%,5.70%,0.00%,0.00%,1.30%,0.00%,4.30%,0.00%,14.20%,74.60%,72.10%,26.70%,0.00%,1.30%,13.20%,14.20%,61.50%,0.00%,2.50%,0.00%,4.30%,0.00%,0.00%,0.00%,4.30%
1145270,2,3,10,2,2,5,3,1,1,23,5,16,16375,23,1894.5,1.44,711.96,11.57,95.00%,5.00%,0.00%,44.00%,0.00%,0.00%,0.00%,0.00%,16.50%,3.10%,3.70%,32.80%,14.20%,78.50%,0.00%,7.30%,71.80%,6.40%,3.10%,0.00%,0.00%,0.00%,16.50%,2.30%,0.00%,0.00%,0.00%
1145330,1,3,10,2,3,7,5,3,1,36,4,23,5735,46,965.3,2,124.67,16.83,89.50%,0.00%,10.50%,41.80%,0.00%,0.00%,0.00%,11.80%,0.00%,0.00%,1.30%,45.10%,47.10%,51.60%,0.00%,1.30%,58.00%,1.30%,0.00%,0.00%,5.20%,2.60%,0.00%,18.30%,11.80%,0.00%,2.80%
1145380,2,0,0,0,2,0,0,5,0,0,3,11,6525,15,1006.5,1.36,435,15.43,83.50%,16.50%,0.00%,12.30%,0.00%,18.40%,0.00%,0.00%,0.00%,0.00%,0.00%,69.30%,23.40%,76.60%,0.00%,0.00%,12.30%,0.00%,0.00%,74.70%,4.60%,0.00%,0.00%,8.40%,0.00%,0.00%,0.00%
1145390,1,0,0,0,2,0,0,5,0,0,2,10,1600,10,212,1,160,13.25,84.40%,9.40%,6.30%,0.00%,0.00%,0.00%,0.00%,4.70%,0.00%,0.00%,0.00%,95.30%,46.90%,53.10%,0.00%,0.00%,17.20%,34.40%,0.00%,0.00%,6.30%,0.00%,0.00%,9.40%,4.70%,0.00%,28.10%
1145440,1,0,0,0,2,0,0,5,0,0,2,10,1675,12,287,1.2,139.58,17.13,91.00%,9.00%,0.00%,0.00%,0.00%,0.00%,23.90%,0.00%,0.00%,0.00%,0.00%,76.10%,76.10%,23.90%,0.00%,0.00%,23.90%,13.40%,0.00%,26.90%,6.00%,0.00%,0.00%,29.90%,0.00%,0.00%,0.00%
1145470,3,1,14,2,1,4,4,1,1,15,2,7,5175,13,537,1.86,398.08,10.38,88.40%,0.00%,11.60%,36.70%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,63.30%,0.00%,100.00%,0.00%,0.00%,97.60%,2.40%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
1145620,1,3,16,2,2,6,4,3,1,26,6,28,14250,48,2094,1.71,296.88,14.69,84.70%,15.30%,0.00%,23.20%,0.00%,3.70%,0.00%,5.30%,38.40%,0.00%,6.80%,22.60%,36.80%,63.20%,0.00%,0.00%,31.60%,6.80%,0.00%,6.80%,0.00%,3.20%,38.40%,3.70%,5.30%,0.00%,4.20%
1145690,1,2,10,2,3,6,3,4,1,40,4,33,9800,56,1114.25,1.7,175,11.37,88.50%,11.50%,0.00%,30.10%,0.00%,0.00%,0.00%,1.50%,0.00%,18.40%,0.00%,50.00%,17.60%,74.70%,0.00%,7.70%,55.60%,9.20%,25.30%,6.10%,0.00%,1.50%,0.00%,0.00%,1.50%,0.00%,0.80%
1145750,2,2,5,2,3,5,4,2,1,8,2,13,12400,25,1482.5,1.92,496,11.96,87.90%,12.10%,0.00%,0.00%,0.00%,7.30%,0.00%,0.00%,0.00%,0.00%,0.00%,92.70%,12.10%,78.20%,0.00%,9.70%,51.60%,36.30%,0.00%,7.30%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,4.80%
1145780,1,0,0,0,2,0,0,5,0,0,1,1,200,1,20,1,200,10,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
1145960,1,1,5,2,2,7,3,1,1,26,5,21,5900,30,989.75,1.43,196.67,16.78,84.30%,14.00%,1.70%,21.20%,0.00%,7.60%,0.00%,5.10%,6.40%,0.00%,0.00%,59.70%,59.70%,40.30%,0.00%,0.00%,28.80%,0.00%,0.00%,26.30%,0.00%,0.00%,6.40%,20.80%,17.80%,0.00%,0.00%
1145980,3,3,9,2,3,5,4,4,1,27,3,15,13125,32,1442,2.13,410.16,10.99,92.60%,7.40%,0.00%,44.20%,0.00%,0.00%,16.80%,0.00%,0.00%,0.00%,0.00%,39.00%,16.60%,75.80%,0.00%,7.60%,81.50%,0.00%,11.40%,1.90%,0.00%,5.10%,0.00%,0.00%,0.00%,0.00%,0.00%
1146030,2,3,5,2,2,8,3,2,1,20,3,19,7800,26,1292,1.37,300,16.56,95.50%,2.60%,1.90%,21.20%,0.00%,1.90%,0.00%,0.00%,0.00%,0.00%,0.00%,76.90%,70.20%,29.80%,0.00%,0.00%,25.60%,7.70%,0.00%,59.90%,0.00%,0.00%,0.00%,6.70%,0.00%,0.00%,0.00%
1146060,1,3,10,2,2,7,3,2,1,23,4,27,4150,33,703,1.22,125.76,16.94,75.90%,24.10%,0.00%,21.70%,0.00%,5.40%,0.00%,7.20%,0.00%,0.00%,0.00%,65.70%,54.20%,29.50%,0.00%,16.30%,61.40%,0.00%,0.00%,10.80%,2.40%,18.10%,0.00%,0.00%,7.20%,0.00%,0.00%
1146140,1,1,4,2,3,7,5,2,1,24,6,31,8550,49,1150,1.58,174.49,13.45,94.70%,1.80%,3.50%,16.10%,0.00%,9.60%,0.00%,0.90%,4.40%,0.00%,7.00%,62.00%,32.50%,67.50%,0.00%,0.00%,65.20%,7.90%,2.60%,17.50%,0.00%,0.00%,4.40%,0.00%,2.30%,0.00%,0.00%
1146240,1,0,0,0,2,0,0,5,0,0,2,4,1350,5,212,1.25,270,15.7,100.00%,0.00%,0.00%,55.60%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,44.40%,100.00%,0.00%,0.00%,0.00%,55.60%,0.00%,44.40%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
1146340,3,3,10,2,3,7,6,3,1,18,3,20,11050,43,1128,2.15,256.98,10.21,100.00%,0.00%,0.00%,66.10%,2.70%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,31.20%,12.00%,70.10%,2.70%,15.20%,81.40%,0.70%,8.10%,2.70%,2.50%,0.00%,0.00%,0.00%,0.00%,2.70%,1.80%
1146370,2,3,3,2,2,7,6,1,1,39,5,21,8495,29,1095,1.38,292.93,12.89,96.50%,3.50%,0.00%,53.00%,0.00%,1.80%,1.20%,1.80%,0.00%,0.00%,0.00%,42.30%,24.10%,68.90%,0.00%,7.10%,61.20%,21.50%,2.00%,13.50%,0.00%,0.00%,0.00%,0.00%,1.80%,0.00%,0.00%
1146450,1,3,8,2,2,5,4,4,1,31,3,18,32025,64,3435.5,3.56,500.39,10.73,95.60%,3.70%,0.70%,0.00%,0.50%,0.00%,0.00%,0.50%,0.00%,0.00%,0.00%,99.10%,17.60%,82.00%,0.50%,0.00%,57.20%,27.80%,0.00%,0.00%,14.10%,0.00%,0.00%,0.00%,0.50%,0.50%,0.00%
1146510,1,0,0,0,2,0,0,5,0,0,2,8,3300,8,380.5,1,412.5,11.53,93.20%,6.80%,0.00%,15.20%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,84.80%,18.20%,68.20%,0.00%,13.60%,26.50%,11.40%,22.70%,39.40%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
1146620,1,0,0,0,2,0,0,5,0,0,1,1,300,1,40,1,300,13.33,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
1146670,2,3,10,2,2,7,3,4,1,28,3,10,12000,23,1608.5,2.3,521.74,13.4,94.40%,5.60%,0.00%,0.00%,0.00%,5.00%,0.00%,0.00%,75.00%,0.00%,0.00%,20.00%,4.40%,93.10%,0.00%,2.50%,11.90%,0.00%,3.80%,9.40%,0.00%,0.00%,75.00%,0.00%,0.00%,0.00%,0.00%
1146710,1,3,9,2,2,8,3,1,1,38,5,14,2525,15,352.5,1.07,168.33,13.96,91.10%,8.90%,0.00%,4.00%,0.00%,20.80%,4.00%,3.00%,0.00%,0.00%,0.00%,68.30%,32.70%,51.50%,0.00%,15.80%,59.40%,16.80%,0.00%,20.80%,0.00%,0.00%,0.00%,0.00%,3.00%,0.00%,0.00%
1146760,1,0,0,0,2,0,0,5,0,0,5,17,18850,36,2696.5,2.12,523.61,14.31,100.00%,0.00%,0.00%,0.00%,0.00%,7.20%,0.00%,5.20%,30.60%,0.00%,0.40%,56.60%,21.40%,78.60%,0.00%,0.00%,0.00%,41.20%,13.10%,7.20%,0.00%,0.00%,30.60%,0.00%,5.20%,0.00%,2.70%
1146840,1,0,0,0,2,0,0,5,0,0,3,11,5425,13,691.25,1.18,417.31,12.74,32.70%,63.60%,3.70%,0.00%,0.00%,58.10%,0.00%,0.00%,0.00%,0.00%,1.40%,40.60%,24.00%,76.00%,0.00%,0.00%,23.50%,1.40%,1.40%,58.10%,11.10%,0.00%,0.00%,1.40%,0.00%,0.00%,3.20%
1146930,1,0,0,0,2,0,0,5,0,0,3,10,5575,25,1239.5,2.5,223,22.23,100.00%,0.00%,0.00%,5.40%,0.00%,0.00%,0.00%,26.90%,0.00%,0.00%,0.00%,67.70%,96.00%,4.00%,0.00%,0.00%,51.10%,6.70%,8.10%,0.00%,0.00%,7.20%,0.00%,0.00%,26.90%,0.00%,0.00%
1146970,2,3,10,2,3,5,5,3,1,34,5,20,8500,36,1331.5,1.8,236.11,15.66,92.60%,2.60%,4.70%,10.90%,0.00%,0.90%,7.10%,0.00%,0.00%,0.00%,9.70%,71.50%,82.90%,17.10%,0.00%,0.00%,18.80%,27.90%,0.00%,34.40%,18.80%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
1147250,1,3,12,2,3,5,4,2,1,26,2,8,9450,17,1161,2.13,555.88,12.29,100.00%,0.00%,0.00%,84.10%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,15.90%,23.80%,69.80%,0.00%,6.30%,90.50%,0.00%,1.60%,0.00%,0.00%,7.90%,0.00%,0.00%,0.00%,0.00%,0.00%
1147390,1,3,17,2,3,9,4,2,1,45,3,9,28800,25,3970.5,2.78,1152,13.79,100.00%,0.00%,0.00%,0.00%,0.00%,39.10%,0.00%,0.00%,53.90%,0.00%,0.00%,7.00%,5.50%,93.00%,0.00%,1.60%,1.60%,0.00%,0.00%,44.50%,0.00%,0.00%,53.90%,0.00%,0.00%,0.00%,0.00%
1147430,2,3,10,2,2,5,4,3,1,15,2,18,12700,33,1050,1.83,384.85,8.27,90.60%,9.40%,0.00%,4.70%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,95.30%,16.10%,13.00%,0.00%,70.90%,89.00%,0.00%,0.00%,0.00%,11.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
1147500,3,3,10,2,3,6,5,2,1,23,3,13,14525,28,1607,2.15,518.75,11.06,89.80%,6.00%,4.10%,5.70%,0.00%,1.00%,0.00%,0.00%,0.00%,0.00%,0.00%,93.30%,8.40%,88.80%,2.80%,0.00%,91.70%,5.90%,0.00%,1.00%,0.00%,0.00%,0.00%,1.40%,0.00%,0.00%,0.00%
1147580,1,3,10,2,2,5,3,1,1,47,2,14,6725,22,1191.75,1.57,305.68,17.72,88.80%,11.20%,0.00%,8.90%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,91.10%,88.80%,11.20%,0.00%,0.00%,62.10%,4.50%,0.00%,0.00%,7.40%,19.30%,6.70%,0.00%,0.00%,0.00%,0.00%
1147590,2,3,10,2,2,5,4,3,1,16,3,12,7625,21,1170,1.75,363.1,15.34,100.00%,0.00%,0.00%,5.90%,31.50%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,62.60%,68.50%,0.00%,31.50%,0.00%,12.50%,0.00%,0.00%,0.00%,0.00%,52.10%,0.00%,3.90%,0.00%,31.50%,0.00%
1147670,1,2,10,2,4,5,10,3,1,19,2,3,12300,20,1213.5,6.67,615,9.87,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,88.60%,0.00%,11.40%,11.40%,88.60%,0.00%,0.00%,0.00%,0.00%,88.60%,0.00%,11.40%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
1147700,2,1,4,2,2,5,4,3,1,27,4,18,13085,19,1849.5,1.06,688.68,14.13,84.00%,16.00%,0.00%,14.90%,0.00%,5.20%,0.00%,0.00%,3.40%,0.00%,0.00%,76.50%,53.20%,42.20%,0.00%,4.60%,21.80%,10.90%,3.40%,8.60%,0.00%,0.00%,3.40%,0.60%,0.00%,0.00%,51.30%
1147740,1,3,5,2,2,7,4,3,1,22,7,28,11025,44,1603,1.57,250.57,14.54,100.00%,0.00%,0.00%,31.50%,0.00%,2.00%,1.80%,10.20%,0.00%,1.80%,4.80%,47.80%,46.00%,53.30%,0.00%,0.70%,48.50%,8.40%,10.70%,15.00%,0.00%,7.30%,0.00%,0.00%,10.20%,0.00%,0.00%
1147820,2,1,4,2,2,7,3,2,1,21,2,13,6825,16,747.5,1.23,426.56,10.95,100.00%,0.00%,0.00%,70.70%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,29.30%,17.90%,77.70%,0.00%,4.40%,98.50%,0.00%,0.00%,0.00%,1.50%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
1147850,1,1,4,2,3,6,5,2,1,30,4,11,5200,13,781.5,1.18,400,15.03,100.00%,0.00%,0.00%,8.70%,0.00%,5.80%,0.00%,0.00%,0.00%,13.50%,0.00%,72.10%,69.20%,19.20%,0.00%,11.50%,79.30%,0.00%,13.50%,5.80%,0.00%,1.40%,0.00%,0.00%,0.00%,0.00%,0.00%
1147910,1,0,0,0,2,0,0,5,0,0,1,1,500,1,52.5,1,500,10.5,100.00%,0.00%,0.00%,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
1147940,2,3,10,2,2,5,5,1,1,11,4,18,6050,26,921.5,1.44,232.69,15.23,96.30%,3.70%,0.00%,3.30%,0.00%,6.20%,0.00%,8.70%,0.00%,0.00%,0.00%,81.80%,26.00%,68.20%,3.30%,2.50%,5.80%,0.00%,0.00%,77.30%,0.00%,0.00%,0.00%,5.00%,8.70%,3.30%,0.00%
